name,type,start_date,athlete_count,average_cadence,average_heartrate,average_speed,distance,elapsed_time,has_heartrate,max_heartrate,max_speed,moving_time,sport_type,total_elevation_gain,kudos_count,achievement_count,pr_count
Evening Run,Run,2023-01-20T04:57:43Z,1,87.5,161.2,3.142,3233.5,1045,True,173.0,7.26,1029,Run,0.0,8,2,1
Evening Run,Run,2023-01-20T03:19:39Z,1,88.6,157.0,4.19,3305.6,789,True,169.0,5.582,789,Run,0.0,7,6,5
Evening Run,Run,2023-01-20T02:41:40Z,3,86.7,159.6,3.071,3228.0,1051,True,174.0,4.338,1051,Run,4.9,9,0,0
Evening Swim,Swim,2023-01-19T03:34:04Z,1,29.2,,0.591,2034.5,5424,False,,1.593,3441,Swim,0,9,0,0
Evening Run,Run,2023-01-18T03:58:05Z,1,87.4,165.8,3.271,2060.9,630,True,179.0,4.045,630,Run,0.0,5,0,0
Evening Run,Run,2023-01-18T03:24:14Z,1,88.1,152.3,3.834,5566.7,1452,True,175.0,5.638,1452,Run,0.0,8,11,7
Evening Run,Run,2023-01-18T03:00:36Z,1,86.4,153.4,3.204,2021.9,637,True,165.0,4.405,631,Run,0.0,6,0,0
Evening Ride,Ride,2023-01-17T04:52:37Z,1,,132.3,0.0,0.0,4102,True,161.0,0.0,4102,Ride,0,4,0,0
Lunch Run,Run,2023-01-14T20:46:26Z,1,84.6,157.8,3.434,7993.8,2863,True,178.0,4.64,2328,Run,2.3,12,0,0
Evening Run,Run,2023-01-13T03:32:27Z,1,85.3,170.9,3.376,9669.1,2950,True,185.0,6.164,2864,Run,14.7,11,1,0
Evening Run,Run,2023-01-12T03:40:37Z,2,85.7,169.4,3.348,12852.7,3932,True,185.0,6.01,3839,Run,20.1,11,1,0
Afternoon Run,Run,2023-01-11T01:07:17Z,1,86.6,169.8,3.621,9674.0,2910,True,184.0,5.848,2672,Run,12.9,8,3,0
Afternoon Run,Run,2023-01-08T23:50:13Z,1,86.5,163.9,3.603,9666.6,3598,True,189.0,4.99,2683,Run,15.3,9,2,1
Evening Run,Run,2023-01-08T02:58:12Z,1,85.3,164.3,3.403,6468.5,1901,True,179.0,6.759,1901,Run,11.3,8,6,1
Afternoon Run,Run,2023-01-05T21:55:31Z,1,84.4,162.6,3.243,9687.0,3064,True,177.0,4.581,2987,Run,5.3,12,4,1
Afternoon Run,Run,2023-01-04T21:26:31Z,2,84.5,164.4,3.343,13716.2,5443,True,178.0,4.498,4103,Run,40.0,16,1,0
Night Run,Run,2023-01-04T03:12:40Z,2,85.9,151.6,3.184,8128.5,2629,True,171.0,4.4,2553,Run,2.3,11,4,0
Afternoon Run,Run,2023-01-01T23:21:12Z,1,84.3,158.1,3.254,6471.7,2032,True,179.0,5.72,1989,Run,5.3,7,0,0
Afternoon Run,Run,2022-12-31T22:33:16Z,2,85.8,148.6,3.54,9685.2,3146,True,189.0,4.868,2736,Run,5.9,10,8,4
Evening Run,Run,2022-12-31T02:01:25Z,1,84.2,159.3,3.137,16127.5,5279,True,179.0,4.682,5141,Run,0.0,15,5,2
Afternoon Run,Run,2022-12-29T23:18:51Z,1,83.5,161.9,3.072,16135.5,5396,True,185.0,5.359,5253,Run,8.0,14,3,0
Afternoon Run,Run,2022-12-27T23:58:02Z,1,85.2,158.9,2.93,8045.0,2885,True,195.0,4.067,2746,Run,4.2,8,2,0
Afternoon Run,Run,2022-12-27T22:24:39Z,1,84.6,160.3,3.321,8064.6,2532,True,177.0,9.26,2428,Run,0.0,8,5,3
Lunch Run,Run,2022-12-26T18:52:42Z,1,85.1,163.2,3.212,16119.1,5077,True,178.0,5.866,5018,Run,10.7,11,10,4
Evening Run,Run,2022-12-25T02:30:52Z,1,,,3.832,6437.4,1680,False,,0,1680,Run,0,7,0,0
Afternoon Run,Run,2022-12-24T21:20:01Z,1,84.3,152.7,3.155,6480.8,2054,True,172.0,4.706,2054,Run,5.0,7,3,1
Climbing,RockClimbing,2022-12-22T21:22:22Z,1,,115.4,0.0,0.0,2364,True,147.0,0.0,2364,RockClimbing,0,7,0,0
Afternoon Run,Run,2022-12-21T23:22:13Z,1,84.3,167.9,3.239,14512.6,4619,True,188.0,5.313,4480,Run,16.3,10,8,0
Afternoon Run,Run,2022-12-18T23:17:31Z,2,84.8,160.9,3.088,9253.1,3214,True,179.0,3.983,2996,Run,0.0,8,2,0
Afternoon Run,Run,2022-12-17T20:53:09Z,1,85.2,170.8,3.298,9875.1,3037,True,181.0,5.047,2994,Run,0.0,11,7,7
Afternoon Run,Run,2022-12-16T23:19:55Z,2,86.0,171.9,3.409,12891.1,3935,True,192.0,4.081,3781,Run,2.7,10,3,1
Afternoon Run,Run,2022-12-15T21:41:45Z,1,84.4,164.3,3.326,6469.0,1952,True,187.0,6.01,1945,Run,5.3,11,3,2
Afternoon Run,Run,2022-12-14T01:09:51Z,2,85.5,172.0,3.307,8065.9,2442,True,186.0,4.911,2439,Run,12.9,7,8,2
Morning Run,Run,2022-12-13T14:45:14Z,4,60.2,114.0,1.846,3324.1,3898,True,154.0,3.455,1801,Run,23.3,8,0,0
Afternoon Run,Run,2022-12-11T00:04:21Z,1,85.6,171.2,3.343,9678.0,3053,True,192.0,5.19,2895,Run,13.8,9,3,1
Evening Run,Run,2022-12-10T02:13:54Z,1,85.3,176.7,3.471,6466.3,2049,True,199.0,5.945,1863,Run,7.4,12,2,2
Evening Run,Run,2022-12-04T03:15:27Z,1,87.1,171.2,3.243,6515.7,2009,True,191.0,3.619,2009,Run,0,6,0,0
Afternoon Run,Run,2022-12-03T00:15:40Z,1,86.4,135.8,0.786,1724.5,2416,True,171.0,6.762,2195,Run,0.0,8,0,0
Afternoon Run,Run,2022-12-01T01:09:32Z,2,84.9,157.2,3.04,12934.1,6367,True,181.0,4.592,4254,Run,14.1,11,1,0
Afternoon Run,Run,2022-11-30T01:45:40Z,1,86.4,172.6,3.557,9679.7,2944,True,197.0,5.595,2721,Run,15.1,9,5,0
Afternoon Run,Run,2022-11-28T23:08:35Z,2,86.6,178.2,3.271,12887.3,3965,True,198.0,4.72,3940,Run,23.6,12,14,5
Evening Run,Run,2022-11-28T03:40:30Z,1,86.1,156.6,3.314,6458.2,2206,True,179.0,5.238,1949,Run,14.1,11,2,0
Afternoon Run,Run,2022-11-26T20:34:03Z,1,83.7,168.4,3.151,16090.1,5211,True,191.0,7.93,5106,Run,3.0,10,10,6
Morning Run,Run,2022-11-24T14:35:14Z,45,86.5,180.5,3.662,8132.7,2221,True,196.0,5.302,2221,Run,5.1,8,6,5
Morning Run,Run,2022-11-24T14:20:03Z,1,82.8,149.1,2.972,805.3,287,True,164.0,3.172,271,Run,0,5,0,0
Afternoon Run,Run,2022-11-23T19:05:09Z,1,84.9,174.2,3.198,9665.7,3022,True,189.0,4.366,3022,Run,3.7,7,2,0
Afternoon Run,Run,2022-11-21T20:01:14Z,1,85.8,172.7,3.129,19343.3,6332,True,198.0,5.075,6182,Run,7.9,12,3,1
Afternoon Run,Run,2022-11-19T00:35:05Z,1,86.6,151.6,3.076,12952.0,4902,True,177.0,5.0,4211,Run,18.5,8,3,0
Afternoon Run,Run,2022-11-18T00:46:12Z,1,86.1,169.3,3.07,835.0,272,True,185.0,4.417,272,Run,2.5,7,0,0
Afternoon Run,Run,2022-11-18T00:05:05Z,1,86.5,183.5,3.795,8061.1,2195,True,201.0,5.43,2124,Run,15.4,14,19,4
Afternoon Run,Run,2022-11-17T23:33:34Z,2,85.8,166.4,3.181,3148.9,1124,True,182.0,3.862,990,Run,5.1,8,0,0
Afternoon Run,Run,2022-11-17T00:19:28Z,1,85.0,163.6,3.066,12885.6,4417,True,178.0,5.442,4203,Run,9.8,11,5,1
Afternoon Run,Run,2022-11-16T00:06:14Z,1,85.9,158.5,2.991,12881.0,4686,True,177.0,6.226,4306,Run,18.8,12,3,0
Afternoon Run,Run,2022-11-15T00:44:36Z,1,84.4,165.5,3.011,9666.3,3452,True,180.0,7.147,3210,Run,16.0,11,2,0
Evening Ride,Ride,2022-11-11T02:54:22Z,1,,158.6,0.0,0.0,11300,True,182.0,0.0,11300,Ride,0,10,0,0
Afternoon Ride,Ride,2022-11-10T00:11:50Z,1,,161.4,0.0,0.0,2721,True,191.0,0.0,2721,Ride,0,6,0,0
Afternoon Ride,Ride,2022-11-09T01:35:54Z,1,,160.2,0.0,0.0,2706,True,191.0,0.0,2706,Ride,0,5,0,0
Evening Swim,Swim,2022-11-08T03:15:16Z,1,25.0,,0.532,2148.8,5206,False,,1.429,4040,Swim,0,8,0,0
Evening Run,Run,2022-11-07T02:38:07Z,1,88.9,161.6,3.015,4836.0,1615,True,178.0,3.541,1604,Run,3.5,13,1,0
Afternoon Run,Run,2022-11-05T22:01:17Z,6,81.4,172.3,2.26,3177.5,1620,True,190.0,3.353,1406,Run,164.4,8,0,0
Lunch Run,Run,2022-11-05T18:08:52Z,2,85.5,167.0,3.069,9661.2,3594,True,187.0,4.133,3148,Run,170.8,9,5,0
Afternoon Run,Run,2022-11-04T21:00:09Z,1,84.4,152.1,2.804,5297.5,2461,True,175.0,5.328,1889,Run,8.2,8,2,0
Evening Run,Run,2022-11-04T02:01:08Z,1,85.8,140.5,3.102,3232.8,1190,True,153.0,4.33,1042,Run,0.0,5,2,0
Afternoon Run,Run,2022-11-04T00:19:57Z,1,86.8,119.3,3.222,1479.1,521,True,130.0,4.383,459,Run,0.0,6,0,0
Evening Swim,Swim,2022-11-03T02:31:21Z,1,25.1,,0.684,1485.9,2524,False,,0.863,2172,Swim,0,6,0,0
Afternoon Ride,Ride,2022-11-03T00:33:47Z,1,,150.0,0.0,0.0,2734,True,184.0,0.0,2734,Ride,0,6,0,0
Evening Ride,Ride,2022-11-02T01:52:34Z,1,,154.5,0.0,0.0,2778,True,187.0,0.0,2778,Ride,0,6,0,0
Elliptical ,Elliptical,2022-11-01T01:53:17Z,1,,164.3,0.0,0.0,3612,True,188.0,0.0,3612,Elliptical,0,8,0,0
Elliptical ,Elliptical,2022-10-31T03:51:30Z,1,,161.1,0.0,0.0,1821,True,175.0,0.0,1821,Elliptical,0,6,0,0
Rowing,Rowing,2022-10-31T03:14:40Z,1,,96.6,0.0,0.0,1818,True,133.0,0.0,1818,Rowing,0,5,0,0
Half Iron Man Spin With Ezra,Ride,2022-10-30T00:42:09Z,1,,,7.6,90284.4,11880,False,,0,11880,Ride,0,8,0,0
Afternoon Ride,Ride,2022-10-28T00:57:29Z,1,,163.7,0.0,0.0,2133,True,186.0,0.0,2133,Ride,0,5,0,0
Afternoon Ride,Ride,2022-10-28T00:36:25Z,1,,111.0,0.0,0.0,934,True,123.0,0.0,934,Ride,0,5,0,0
Evening Swim,Swim,2022-10-27T02:21:45Z,1,23.8,,0.509,2697.5,5304,False,,1.236,5298,Swim,0,3,0,0
Evening Ride,Ride,2022-10-27T01:19:37Z,1,,153.2,0.0,0.0,1802,True,189.0,0.0,1802,Ride,0,3,0,0
Evening Ride,Ride,2022-10-26T01:05:56Z,1,,,0.0,0.0,2405,False,,0.0,2405,Ride,0,5,0,0
Afternoon Run,Run,2022-10-26T00:23:59Z,1,86.6,,3.59,2426.5,676,False,,8.258,676,Run,4.2,6,4,1
Evening Ride,Ride,2022-10-25T01:35:07Z,1,,,0.0,0.0,903,False,,0.0,903,Ride,0,4,0,0
Evening Run,Run,2022-10-25T01:11:13Z,1,49.3,,1.054,954.6,906,False,,1.813,906,Run,0,4,0,0
Evening Ride,Ride,2022-10-23T01:53:29Z,1,,,0.0,0.0,1848,False,,0.0,1848,Ride,0,1,0,0
Afternoon Run,Run,2022-10-21T22:54:22Z,2,,,2.967,3209.8,2389,False,,4.605,1082,Run,6.7,5,0,0
Evening Run,Run,2022-10-21T02:27:34Z,2,,,3.342,6504.0,2432,False,,5.676,1946,Run,5.4,6,0,0
Evening Run,Run,2022-10-21T02:27:26Z,3,86.3,,3.125,6846.7,3043,False,,6.858,2191,Run,2.0,3,3,0
Afternoon Run,Run,2022-10-20T00:41:28Z,1,89.1,,3.101,3364.1,1139,False,,4.097,1085,Run,0.0,1,6,0
Afternoon Run,Run,2022-10-20T00:17:38Z,1,89.4,,3.442,1731.6,700,False,,3.826,503,Run,0.0,1,4,0
Evening Run,Run,2022-10-19T01:20:15Z,1,90.1,,3.775,1551.6,411,False,,6.009,411,Run,0.0,1,3,3
Evening Run,Run,2022-10-18T01:20:44Z,1,88.0,,3.329,7660.7,2430,False,,6.826,2301,Run,7.3,1,1,0
